date,txVolume(USD),txCount,marketcap(USD),price(USD),exchangeVolume(USD),generatedCoins,activeAddresses,medianTxValue(USD)
2017-09-21,52553138.1346,1855,441350976.0,0.997446,231706000.0,0.0,880,1411.37144365,
2017-09-22,28167946.0545,1326,444763104.0,1.01,164432000.0,0.0,713,1005.96,
2017-09-23,19756691.5749,827,442840448.0,1.0,118296000.0,0.0,466,1230.0,
2017-09-24,13056900.2166,847,443271712.0,1.0,91337904.0,0.0,495,750.0,
2017-09-25,28879784.4604,1372,443878912.0,1.0,160336992.0,0.0,783,863.0,
2017-09-26,40241820.8932,1395,442851040.0,1.0,103839000.0,0.0,849,900.0,
2017-09-27,40031588.9078,2228,427608960.0,1.0,201224000.0,0.0,1293,998.0,
2017-09-28,45172075.0275,2243,427100352.0,1.0,232499008.0,0.0,1218,955.0,
2017-09-29,48419973.8382,1714,426359936.0,0.998357,205406000.0,0.0,917,1518.80604729,
2017-09-30,19408169.684,1365,437243808.0,1.0,117411000.0,0.0,778,1000.0,
2017-10-01,23034694.7345,1050,435866656.0,0.997266,103007000.0,0.0,610,997.266,
2017-10-02,31449266.6528,1566,436225792.0,0.998088,126009000.0,0.0,858,993.09756,
2017-10-03,24464380.6229,1438,437885344.0,1.0,137567008.0,0.0,770,1020.87396475,
2017-10-04,28766448.2481,1257,437896448.0,1.0,114903000.0,0.0,667,1275.0,
2017-10-05,32977025.0279,1590,437179488.0,1.0,119952000.0,0.0,973,1000.0,
2017-10-06,26500684.9729,1559,437245376.0,1.0,92153696.0,0.0,1044,1333.0,
2017-10-07,20574766.7036,982,436881568.0,0.999588,89544096.0,0.0,617,598.229337375,
2017-10-08,16763802.1363,1106,436235360.0,0.99811,123005000.0,0.0,624,848.727669464,
2017-10-09,40507327.6719,1464,436579296.0,0.998897,178567008.0,0.0,812,990.905824,
2017-10-10,23403209.6434,1436,437229504.0,1.0,137687008.0,0.0,812,902.0,
2017-10-11,12873742.8661,1228,436170688.0,0.997962,85384600.0,0.0,708,798.3696,
2017-10-12,33133201.8618,1542,436993056.0,0.999843,216202000.0,0.0,798,997.843314,
2017-10-13,38275894.7747,1896,437101024.0,1.0,319484992.0,0.0,970,942.60312516,
2017-10-14,32243290.1661,1530,437279296.0,1.0,139468000.0,0.0,919,650.0,
2017-10-15,24783653.6499,1304,437236576.0,1.0,209190000.0,0.0,680,1000.0,
2017-10-16,44151360.4272,1627,436187424.0,0.998,204158000.0,0.0,925,658.68,
2017-10-17,45063986.7518,2278,436297696.0,0.998252,216808000.0,0.0,1265,1176.84966875,
2017-10-18,28912119.8992,1825,436600992.0,0.998946,253904000.0,0.0,973,998.946,
2017-10-19,34505080.0681,1579,438120224.0,1.0,150674000.0,0.0,826,1200.0,
2017-10-20,58210691.6934,1832,437495936.0,1.0,185163008.0,0.0,1006,1126.75,
2017-10-21,30173874.7823,1330,437391264.0,1.0,171818000.0,0.0,754,1180.0,
2017-10-22,45108191.5975,1156,437025984.0,0.99992,166215008.0,0.0,596,998.92008,
2017-10-23,56047106.1699,2021,437656160.0,1.0,203487008.0,0.0,1000,1210.0,
2017-10-24,56274629.2148,2655,434706016.0,0.994611,257372000.0,0.0,1422,994.611,
2017-10-25,37275064.4453,1856,438041504.0,1.0,171432992.0,0.0,993,1000.0,
2017-10-26,26828432.2318,1652,438063104.0,1.0,162258000.0,0.0,915,1000.0,
2017-10-27,27940497.3228,1370,437024768.0,0.999916,144634000.0,0.0,802,999.916,
2017-10-28,30793042.0119,1106,436990944.0,0.999838,120414000.0,25000000.0,679,994.83881,
2017-10-29,83697105.2884,1969,438159648.0,1.0,618257024.0,0.0,1134,1078.0,
2017-10-30,30288148.0608,1770,452540480.0,1.0,169424992.0,0.0,993,1000.0,
2017-10-31,30927012.988,1781,451305344.0,0.998327,184182000.0,0.0,1052,998.327,
2017-11-01,50655049.5621,2345,452561280.0,1.0,246324000.0,0.0,1306,1300.0,
2017-11-02,72088881.1731,3317,451995072.0,0.999853,425129984.0,0.0,1540,1944.714085,
2017-11-03,93853104.6782,2265,451638208.0,0.999063,358886016.0,25048400.0,1268,1524.57029431,
2017-11-04,82656442.1401,2497,489255200.0,1.0,285312000.0,0.0,1376,1047.5,
2017-11-05,19434121.7642,2122,494443680.0,1.0,234616000.0,0.0,1335,935.28069688,
2017-11-06,41444396.3815,2185,495238080.0,1.0,308963008.0,0.0,1305,922.16,
2017-11-07,56811907.3982,3079,494003232.0,0.999882,255132992.0,20000000.0,2002,780.907842,
2017-11-08,79489097.752,3206,516369760.0,1.0,526848992.0,20000000.0,1928,995.0,
2017-11-09,73910838.7246,3748,499434112.0,1.01,358188000.0,0.0,2278,1010.0,
2017-11-10,143432561.605,3225,537533952.0,1.01,756446016.0,30000000.0,1673,1156.19338376,
2017-11-11,75012940.4116,1548,567436416.0,1.01,746227968.0,30000000.0,987,1115.67766739,
2017-11-12,17312779.9707,1088,597637632.0,1.01,1466060032.0,0.0,830,1531.51836686,
2017-11-13,102716949.665,3534,596721856.0,1.0,767884032.0,0.0,2390,980.97078891,
2017-11-14,49843519.7218,2608,597132032.0,1.01,429857984.0,0.0,1678,909.0,
2017-11-15,54892935.7237,2575,596737536.0,1.0,449671008.0,0.0,1651,1000.0,
2017-11-16,123092988.077,4266,597473152.0,1.01,650278976.0,20000000.0,2545,969.6,
2017-11-17,85175457.2979,3214,611413376.0,0.995758,639398016.0,60000000.0,1953,1121.87280626,
2017-11-18,63255379.1318,2847,644434624.0,1.0,588136000.0,0.0,1708,1300.0,
2017-11-19,120294043.069,3049,645544960.0,1.0,485752992.0,0.0,1880,1000.0,
2017-11-20,50600923.5791,3399,675897280.0,1.0,449595008.0,0.0,1986,1015.0,
2017-11-21,93165090.9401,2601,677308224.0,1.0,622649024.0,0.0,1638,1310.41,
2017-11-22,49049510.7894,1457,673230464.0,0.997427,499812000.0,0.0,774,1246.78375,
2017-11-23,56036579.6573,1709,674061184.0,0.998658,735883008.0,0.0,933,1075.554666,
2017-11-24,100305476.184,3335,677757824.0,1.0,848627968.0,0.0,1764,1500.0,
2017-11-25,51287854.4616,3186,676530368.0,1.0,651987968.0,0.0,1932,1227.65205,
2017-11-26,68099500.1616,3031,677815040.0,1.0,636451968.0,20001000.0,1801,1395.1209,
2017-11-27,130722519.51,3837,679525056.0,1.01,784436992.0,30000000.0,2207,1242.3,
2017-11-28,128761818.924,4972,676908032.0,1.0,794764032.0,45000000.0,2956,1404.29865293,
